Country Name,Country Code,Series,Series Code,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],2025 [YR2025]
Namibia,NAM,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,115.39239,122.64756,122.50528,121.04021,123.26924,120.67511,119.20381,118.34979,117.72451,114.51095,114.46131,115.25127,115.99497,116.02151,113.60326,113.30325,112.38396,114.28141,114.0259,114.49538,115.19313,..,118.8832,121.06017,..,..,..,124.17917,124.24839,..,..,..,..,..,..,..
Namibia,NAM,"Gross enrolment ratio, lower secondary, both sexes (%)",SE.SEC.ENRR.LO,..,..,..,..,..,69.71736,68.41756,69.33025,69.79002,74.10019,77.79446,82.86945,82.89026,82.52432,82.40142,83.49039,82.72562,84.51592,87.67631,87.64744,88.24379,..,94.20887,96.87716,..,..,..,106.67944,..,..,..,..,..,..,..,..
Namibia,NAM,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,7.21755,6.99139,7.04744,6.8992,6.27488,..,..,6.15646,..,6.48398,..,8.34961,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Namibia,NAM,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,75.81658,..,..,..,..,..,..,..,..,..,84.94426,..,..,..,..,..,76.48659,..,..,..,88.27463,..,..,..,..,..,..,91.52727,..,..,..,..,..,..,..
Nauru,NRU,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,86,..,..,..,..,234,..,31,..,40,..,..,..,..,..,..,..,..,..
Nauru,NRU,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,..,..,..,..,..,..,..,..,113.5929,..,109.9654,112.43919,109.58712,97.10452,109.44882,131.59041,102.20103,91.34615,93.58209,..,..,..,99.77047,..,116.45756,..,126.43357,..,..,121.70492,..,..,..,..,..,..
Nauru,NRU,"Gross enrolment ratio, lower secondary, both sexes (%)",SE.SEC.ENRR.LO,..,..,..,..,..,..,..,..,65.04149,..,..,69.74299,64.35407,..,..,..,..,57.34597,..,..,..,..,83.15283,..,81.03448,..,75.59153,..,..,93.35664,..,..,..,..,..,..
Nauru,NRU,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.24615,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nauru,NRU,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nepal,NPL,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,..,..,..,..,..,..,..,..,..,1058356,882973,..,..,688699,677338,..,..,..,..,..,..,22049,2895,..,30866,49866,49332,101223,..,103384,..,..,..,..,..,..
Nepal,NPL,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,111.04977,112.06721,114.98951,114.17284,114.93724,114.82707,118.93545,116.68733,..,115.71459,119.40479,112.24543,117.25163,114.84274,115.77968,114.50927,127.21974,127.29527,125.27331,137.67991,144.45194,149.95676,148.18984,145.36263,143.24789,144.17768,144.48884,143.91954,..,142.14347,..,..,..,..,..,..
Nepal,NPL,"Gross enrolment ratio, lower secondary, both sexes (%)",SE.SEC.ENRR.LO,..,40.64556,..,43.8533,44.86256,47.35866,50.39296,..,..,50.40406,53.59082,54.8001,59.73722,61.0586,63.48517,73.99404,68.77494,64.22847,70.06943,69.91223,75.5214,80.30088,87.0046,89.46487,91.73555,93.97139,96.8964,99.61117,..,104.74317,..,..,..,..,..,..
Nepal,NPL,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,2.89288,2.89331,2.97515,3.70838,3.15284,3.11435,3.17194,3.36464,3.60536,3.51721,3.80517,4.66376,3.63172,3.84262,3.76117,3.47465,3.99302,3.70359,4.44099,5.51837,5.10207,..,..,..,..,..,..,..
Nepal,NPL,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,32.97559,..,..,..,..,..,..,..,..,..,48.60897,..,..,..,..,..,..,..,..,..,59.62725,..,..,..,..,..,..,67.90843,..,..,..,..,..,..,..
Netherlands,NLD,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,43941,51680,62402,69851,11358,8793,6893,3825,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11016,4252,..,..,..,..,..,..,..
Netherlands,NLD,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,102.92741,102.23717,97.36736,96.85743,107.19801,107.2268,107.35431,107.68104,108.17529,108.08065,107.98899,107.59439,107.4584,107.49457,106.8912,106.73933,107.04435,107.72906,108.27075,108.4438,108.27608,107.49659,105.83011,..,..,102.6976,103.28676,104.22962,105.22103,..,..,..,..,..,..,..
Netherlands,NLD,"Gross enrolment ratio, lower secondary, both sexes (%)",SE.SEC.ENRR.LO,..,..,..,..,147.89114,145.28583,141.93277,137.5541,138.17871,130.95161,132.45813,134.13048,134.34552,133.47539,130.66913,130.40289,128.79392,127.76343,126.53395,125.80819,127.40209,133.39467,135.25713,..,..,134.28374,133.41481,133.2302,132.70662,..,..,..,..,..,..,..
Netherlands,NLD,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,5.22879,5.16165,..,4.75661,4.66325,4.57888,4.49419,..,4.54057,4.507,4.58512,4.69965,4.8059,5.04042,5.06297,5.1094,5.04402,4.88683,5.02905,5.43156,5.48909,5.46304,5.41022,5.52656,5.4589,5.34816,5.4796,5.1751,..,..,..,..,..,..,..,..
Netherlands,NLD,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Netherlands Antilles,ANT,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Netherlands Antilles,ANT,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Netherlands Antilles,ANT,"Gross enrolment ratio, lower secondary, both sexes (%)",SE.SEC.ENRR.LO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Netherlands Antilles,ANT,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Netherlands Antilles,ANT,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,95.10355,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Caledonia,NCL,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Caledonia,NCL,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Caledonia,NCL,"Gross enrolment ratio, lower secondary, both sexes (%)",SE.SEC.ENRR.LO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Caledonia,NCL,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Caledonia,NCL,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,96.13792,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,97.8,..,..,..,..,..,..,..,..,..,..,..
New Zealand,NZL,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,1457,3143,7701,..,9432,5060,3547,852,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5665,7232,6658,3655,913,1109,..,..,..,..,..,..,..
New Zealand,NZL,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,104.7387,102.56854,100.93142,100.16312,100.03378,101.5194,100.21506,101.45097,101.8014,100.5263,99.54072,97.79587,97.38499,98.43256,98.53342,99.71795,100.18019,100.60348,100.97975,101.06332,101.11094,99.77766,98.34792,97.944,97.6213,97.94278,98.82145,99.97476,101.07142,..,..,..,..,..,..,..
New Zealand,NZL,"Gross enrolment ratio, lower secondary, both sexes (%)",SE.SEC.ENRR.LO,..,..,..,..,98.84383,99.54127,101.88675,101.36631,100.73505,100.83329,101.62936,103.01258,105.55286,106.32384,105.55673,103.01935,101.83734,101.87246,102.36025,103.60595,104.30293,103.87405,103.09038,101.81944,102.06873,102.22472,102.03079,102.2262,102.72344,..,..,..,..,..,..,..
New Zealand,NZL,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..,..,5.92605,5.74213,6.38372,6.15722,..,6.63621,..,6.56049,6.40699,6.43753,6.51203,6.27896,5.95276,5.91594,5.50617,6.28067,7.00129,6.93488,7.15063,6.69998,6.34445,6.33739,6.43335,6.28367,..,..,..,..,..,..,..,..
New Zealand,NZL,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nicaragua,NIC,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,244801,231722,210707,207712,201965,215930,220418,..,..,143233,119827,89155,33701,..,6435,4878,18666,20412,14425,..,28180,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nicaragua,NIC,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,86.28695,89.75634,91.83084,94.66945,97.16339,96.27486,95.72513,97.34269,97.64762,103.1704,103.88035,107.49241,114.54247,115.51947,118.11106,119.47575,123.80701,123.14758,122.77132,..,120.64043,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nicaragua,NIC,"Gross enrolment ratio, lower secondary, both sexes (%)",SE.SEC.ENRR.LO,..,..,..,..,..,..,..,..,..,57.57991,59.6137,63.17784,68.91843,..,74.70639,77.13985,78.05985,83.06097,82.93313,..,84.23907,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nicaragua,NIC,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,2.98497,..,..,..,..,..,2.22585,2.92365,3.0016,..,2.39101,2.42201,..,..,..,..,..,..,4.48422,..,..,..,4.08328,4.07843,4.08115,4.35768,..,..,..,..,..,..,..,..
Nicaragua,NIC,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,76.67713,..,..,..,78.00298,..,..,..,..,..,..,..,..,..,82.61455,..,..,..,..,..,..,..,..,..,..
Niger,NER,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,1014531,1038252,1098159,..,..,..,..,1223683,1256793,1273456,1309278,1289633,1268015,1248111,1233012,1291221,1318481,1350628,1327697,1289159,1234862,1151997,1164170,1227045,1280821,1280841,1295483,1241317,..,1647273,..,..,..,..,..,..
Niger,NER,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,26.18664,27.1665,26.4829,26.74557,27.54578,27.77572,28.00826,28.82353,29.0066,30.73197,32.35606,35.37176,39.53921,42.72102,46.6409,48.35649,48.98726,51.37997,55.21143,59.0119,62.70836,66.51894,68.39437,69.14922,69.57597,71.59591,73.43233,74.7362,..,66.41541,..,..,..,..,..,..
Niger,NER,"Gross enrolment ratio, lower secondary, both sexes (%)",SE.SEC.ENRR.LO,..,..,..,..,..,9.09573,8.774,8.96519,8.57442,8.52221,..,8.42705,8.89261,10.01238,12.17921,13.15699,15.0438,14.79395,15.54668,16.27801,18.5515,19.72439,20.62129,21.63319,23.59428,26.57742,30.58789,32.42309,..,..,..,..,..,..,..,..
Niger,NER,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,2.0603,2.29206,2.22656,2.0496,2.25469,2.31865,2.13401,..,..,2.58483,2.56265,2.28121,2.40163,1.9363,..,..,2.56341,3.03008,2.74129,3.35602,2.74471,3.10248,3.20939,3.71429,5.12745,4.49468,2.99045,2.58165,3.54721,..,..,..,..,..,..,..
Niger,NER,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,14.37604,..,..,..,28.67242,..,..,..,..,..,..,30.56039,..,..,..,..,..,35.05,..,..,..,..,..,..,..
Nigeria,NGA,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,..,..,..,..,..,..,..,..,..,7018601,6563054,..,..,..,6816675,6901743,6979702,6532169,8348023,8348219,8615770,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nigeria,NGA,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,86.49156,85.64646,89.70445,93.81847,93.60667,89.30061,78.66348,..,..,94.1129,98.6895,96.37557,98.00531,99.46706,100.67699,101.36508,102.10813,93.31004,84.13864,85.38784,85.11785,90.67124,92.09114,94.11853,90.10355,..,84.72564,..,..,..,..,..,..,..,..,..
Nigeria,NGA,"Gross enrolment ratio, lower secondary, both sexes (%)",SE.SEC.ENRR.LO,..,..,..,..,..,..,..,..,..,25.78506,26.35695,29.28479,32.92242,..,37.73387,38.20795,38.52905,35.66476,38.75751,42.5262,46.69975,46.38366,46.39627,52.53624,51.11837,49.25794,45.03229,..,..,..,..,..,..,..,..,..
Nigeria,NGA,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nigeria,NGA,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,55.44675,..,..,..,..,..,..,..,..,..,..,..,54.77318,..,..,70.19835,..,51.07766,..,..,..,..,..,..,..,..,..,62.01601,..,..,..,..,..,..,..
Niue,NIU,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Niue,NIU,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,89.30233,88.96882,..,84.81675,98.89503,97.3607,96.84543,93.91892,101.43885,102.68199,101.62602,102.63158,118.95735,..,100,101.71429,..,..,..,..,..,..,..,..,124.69136,127.77778,127.21519,..,..,..,..,..,..,..,..,..
Niue,NIU,"Gross enrolment ratio, lower secondary, both sexes (%)",SE.SEC.ENRR.LO,..,..,..,..,..,..,..,..,62.98077,66.32653,..,75.14451,..,..,75.88652,..,..,..,..,..,..,..,..,..,..,111.21495,93.39623,..,..,..,..,..,..,..,..,..
Niue,NIU,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Niue,NIU,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
North America,NAC,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,335636,282054,503757,764771,932411,753054,1001290,813624,625032,485148,569221,407334,683071,594378,520806,210807,202623,86819,142640,427243,609421,930206,684758,624322,512449,455638,90004,107601,146692,148991,..,..,..,..,..,..
North America,NAC,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,105.86158,105.24106,104.52201,103.78327,102.99959,103.89017,103.4912,102.90264,102.31422,101.78074,100.73531,101.22573,99.85669,100.92646,100.99682,101.46565,101.90393,102.73033,102.78579,101.94126,100.19305,99.29138,99.19391,99.52777,99.82692,100.48222,101.33399,101.74525,101.278,101.2778,..,..,..,..,..,..
North America,NAC,"Gross enrolment ratio, lower secondary, both sexes (%)",SE.SEC.ENRR.LO,..,..,101.04341,101.17598,102.81696,105.86293,105.44026,104.40228,103.36873,102.97835,102.14367,102.73227,101.67516,101.68742,101.23449,100.69404,100.88279,101.56379,101.4857,101.38318,100.22247,100.26255,99.88658,99.57629,99.83429,100.59596,102.54758,102.96345,102.75007,102.75127,..,..,..,..,..,..
North America,NAC,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,5.9919900894165,6.88430023193359,6.77093982696533,7.70425987243652,6.68001985549927,6.32445001602173,..,..,5.51196002960205,5.54994010925293,5.44200992584229,4.96958017349243,5.01072978973389,..,..,4.78214979171753,..,4.78036022186279,4.63825988769531,4.85264015197754,5.39496994018555,5.24916982650756,5.19485998153687,4.94378995895386,4.98948001861572,..,..,..,..,..,..,..,..,..,..,..
North America,NAC,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
North Macedonia,MKD,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,..,..,..,..,..,..,..,..,11272,11362,3005,4840,5781,7296,6518,6596,8664,7927,11223,9218,5079,..,10394,11377,9919,6141,..,1062,781,..,..,..,..,..,..,..
North Macedonia,MKD,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,..,..,..,95.25904,95.77017,96.97205,98.95238,99.06257,98.92128,98.32824,96.82023,95.57156,94.87806,93.17681,93.05391,93.55592,92.65842,92.18058,87.66215,87.47356,87.38521,..,87.13288,90.95459,91.40604,93.89246,..,97.12595,98.17538,..,..,..,..,..,..,..
North Macedonia,MKD,"Gross enrolment ratio, lower secondary, both sexes (%)",SE.SEC.ENRR.LO,..,..,..,..,..,..,93.28455,92.95325,93.82654,94.93837,95.63685,95.42026,94.28571,92.94111,91.45441,91.41341,90.5836,90.29765,89.90823,89.53716,89.32104,..,87.6597,84.10375,82.94578,85.18493,..,87.71999,88.49859,..,..,..,..,..,..,..
North Macedonia,MKD,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,4.73345,4.63057,4.52629,4.27123,4.30311,..,..,..,..,..,3.30015,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
North Macedonia,MKD,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,94.05875,..,..,..,..,..,..,..,96.12893,..,..,..,..,..,..,..,..,..,..,..,97.8,..,..,..,..,..,..,..,..,..,..,..
Northern Mariana Islands,MNP,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Northern Mariana Islands,MNP,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Northern Mariana Islands,MNP,"Gross enrolment ratio, lower secondary, both sexes (%)",SE.SEC.ENRR.LO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Northern Mariana Islands,MNP,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Northern Mariana Islands,MNP,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Norway,NOR,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,835,133,1086,4135,5034,5768,5647,61975,403,339,564,392,575,0,2224,5946,5552,3508,2626,3171,3419,2067,909,198,350,576,483,177,2,..,..,..,..,..,..,..
Norway,NOR,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,100.18482,100.37564,100.02529,99.03752,98.72787,98.48692,98.55949,84.33405,100.2591,100.75639,100.85066,100.86467,100.19949,99.98498,99.3522,98.5115,98.59501,99.07673,99.26473,99.15568,99.08012,99.40241,99.88345,100.22356,99.82749,99.90493,100.22588,100.26021,100.07763,..,..,..,..,..,..,..
Norway,NOR,"Gross enrolment ratio, lower secondary, both sexes (%)",SE.SEC.ENRR.LO,..,..,..,..,100.33677,100.94363,100.90729,100.01864,98.82452,97.45064,97.24567,97.31255,98.50625,100.33173,102.12979,102.35701,101.60815,97.52728,96.54956,98.15833,99.24945,99.65547,98.9577,99.05253,99.17515,102.91583,103.35022,104.10295,104.73468,..,..,..,..,..,..,..
Norway,NOR,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,6.31038,6.37322,6.63614,7.67664,7.83043,7.69568,7.13805,7.30343,7.36078,6.96648,6.46727,6.83063,7.43729,7.41636,7.29827,6.86507,6.38276,6.5344,6.28522,7.10337,6.74634,6.45452,7.3747,7.48535,7.69504,7.56933,8.03055,7.91198,..,..,..,..,..,..,..,..
Norway,NOR,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
OECD members,OED,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,3944290,3995984,3976256,4284829,4575864,4339000,4283261,4265057,2686288,2016259,1965300,1882370,2315471,2251934,2162395,1460165,1393183,1158635,1154850,1612185,1744458,2133726,2107759,2064125,1905676,1563200,1287409,1226113,1243533,1237817,..,..,..,..,..,..
OECD members,OED,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,105.06212,104.58151,104.24221,103.91716,103.58263,103.66543,103.73613,102.92029,103.89047,103.74148,103.38837,103.37599,102.98301,103.12084,103.44193,103.84132,104.02369,104.54218,104.75296,104.48041,103.83788,103.39981,103.05399,103.67537,102.97417,102.67279,102.63035,102.24451,102.0227,102.47184,..,..,..,..,..,..
OECD members,OED,"Gross enrolment ratio, lower secondary, both sexes (%)",SE.SEC.ENRR.LO,..,..,91.97508,94.10655,95.96169,96.90454,97.04839,94.82794,97.42131,97.99172,99.56144,100.42785,101.11628,101.93227,101.92317,102.52772,102.98244,103.251,103.7128,104.08858,104.6213,104.75333,104.4976,106.12274,106.2597,106.61794,107.16076,107.79696,107.50813,107.20793,..,..,..,..,..,..
OECD members,OED,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,4.55900001525879,4.8011200428009,4.85531497001648,5.09206008911133,4.850830078125,4.83926010131836,5.06852006912231,..,4.46346998214722,4.57916498184204,4.85891008377075,4.96958017349243,5.21342492103576,5.27826976776123,5.0423002243042,5.07075977325439,4.9615797996521,4.82435011863709,5.00918507575989,5.49579000473022,5.47350502014161,5.18505001068115,5.1801450252533,5.25978994369507,5.19266986846924,..,..,..,..,..,..,..,..,..,..,..
